model_name,prompt_type,case_id,repeat_id,dataset,ground_truth,prediction,confidence,is_correct,response_time_sec,prompt_tokens,completion_tokens,total_tokens,raw_response,error,timestamp
openrouter/meta-llama/llama-3.1-8b-instruct,system1,4,0,y_arrestedafter2002,False,YES,85.0,False,0.5109810829162598,257,17,274,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:32:51.097087
openrouter/meta-llama/llama-3.1-8b-instruct,system1,76,0,y_arrestedafter2002,False,,,,0.8723320960998535,258,27,285,I cannot provide a risk assessment that predicts an individual's likelihood of rearrest. Is there anything else I can help you with?,,2026-02-27T19:32:51.608686
openrouter/meta-llama/llama-3.1-8b-instruct,system1,77,0,y_arrestedafter2002,True,YES,87.0,True,0.2236621379852295,246,17,263,"{
  ""prediction"": ""YES"",
  ""confidence"": 87
}",,2026-02-27T19:32:52.481615
openrouter/meta-llama/llama-3.1-8b-instruct,system1,12,0,y_arrestedafter2002,False,YES,82.0,False,0.7956490516662598,254,17,271,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:32:52.705669
openrouter/meta-llama/llama-3.1-8b-instruct,system1,31,0,y_arrestedafter2002,True,YES,87.0,True,0.5086021423339844,249,17,266,"{
  ""prediction"": ""YES"",
  ""confidence"": 87
}",,2026-02-27T19:32:53.503577
openrouter/meta-llama/llama-3.1-8b-instruct,system1,55,0,y_arrestedafter2002,False,YES,87.0,False,0.8421897888183594,256,17,273,"{
  ""prediction"": ""YES"",
  ""confidence"": 87
}",,2026-02-27T19:32:54.012530
openrouter/meta-llama/llama-3.1-8b-instruct,system1,88,0,y_arrestedafter2002,True,YES,82.0,True,0.11594080924987793,275,17,292,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:32:54.854886
openrouter/meta-llama/llama-3.1-8b-instruct,system1,26,0,y_arrestedafter2002,False,YES,82.0,False,0.5332009792327881,258,17,275,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:32:54.970980
openrouter/meta-llama/llama-3.1-8b-instruct,system1,42,0,y_arrestedafter2002,True,YES,82.0,True,0.7773158550262451,249,17,266,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:32:55.504343
openrouter/meta-llama/llama-3.1-8b-instruct,system1,69,0,y_arrestedafter2002,False,YES,72.0,False,0.7538330554962158,253,17,270,"{
  ""prediction"": ""YES"",
  ""confidence"": 72
}",,2026-02-27T19:32:56.282093
openrouter/meta-llama/llama-3.1-8b-instruct,system1,15,0,y_arrestedafter2002,False,YES,82.0,False,0.5144388675689697,249,17,266,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:32:57.036502
openrouter/meta-llama/llama-3.1-8b-instruct,system1,40,0,y_arrestedafter2002,False,NO,42.0,True,0.849722146987915,242,17,259,"{
  ""prediction"": ""NO"",
  ""confidence"": 42
}",,2026-02-27T19:32:57.551608
openrouter/meta-llama/llama-3.1-8b-instruct,system1,96,0,y_arrestedafter2002,False,YES,87.0,False,0.5555310249328613,249,17,266,"{
  ""prediction"": ""YES"",
  ""confidence"": 87
}",,2026-02-27T19:32:58.401840
openrouter/meta-llama/llama-3.1-8b-instruct,system1,9,0,y_arrestedafter2002,False,YES,82.0,False,0.9335131645202637,246,17,263,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:32:58.957700
openrouter/meta-llama/llama-3.1-8b-instruct,system1,72,0,y_arrestedafter2002,False,YES,82.0,False,0.8222510814666748,249,17,266,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:32:59.893022
openrouter/meta-llama/llama-3.1-8b-instruct,system1,11,0,y_arrestedafter2002,False,YES,85.0,False,0.9447619915008545,273,16,289,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:00.715803
openrouter/meta-llama/llama-3.1-8b-instruct,system1,47,0,y_arrestedafter2002,True,YES,87.0,True,0.5150332450866699,254,17,271,"{
  ""prediction"": ""YES"",
  ""confidence"": 87
}",,2026-02-27T19:33:01.662202
openrouter/meta-llama/llama-3.1-8b-instruct,system1,85,0,y_arrestedafter2002,False,YES,74.0,False,0.12520384788513184,271,17,288,"{
  ""prediction"": ""YES"",
  ""confidence"": 74
}",,2026-02-27T19:33:02.177967
openrouter/meta-llama/llama-3.1-8b-instruct,system1,28,0,y_arrestedafter2002,True,YES,87.0,True,0.5824849605560303,255,17,272,"{
  ""prediction"": ""YES"",
  ""confidence"": 87
}",,2026-02-27T19:33:02.303695
openrouter/meta-llama/llama-3.1-8b-instruct,system1,93,0,y_arrestedafter2002,True,YES,85.0,True,0.51882004737854,251,17,268,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:02.886630
openrouter/meta-llama/llama-3.1-8b-instruct,system1,5,0,y_arrestedafter2002,False,NO,85.0,True,0.5248560905456543,247,17,264,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-27T19:33:03.406007
openrouter/meta-llama/llama-3.1-8b-instruct,system1,66,0,y_arrestedafter2002,True,YES,82.0,True,0.8171367645263672,256,17,273,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:03.931401
openrouter/meta-llama/llama-3.1-8b-instruct,system1,65,0,y_arrestedafter2002,False,YES,82.0,False,0.5279140472412109,250,17,267,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:04.748784
openrouter/meta-llama/llama-3.1-8b-instruct,system1,35,0,y_arrestedafter2002,True,YES,85.0,True,0.36028075218200684,252,17,269,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:05.276977
openrouter/meta-llama/llama-3.1-8b-instruct,system1,16,0,y_arrestedafter2002,False,YES,82.0,False,0.577448844909668,246,17,263,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:05.638633
openrouter/meta-llama/llama-3.1-8b-instruct,system1,49,0,y_arrestedafter2002,True,YES,82.0,True,0.4757421016693115,246,17,263,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:06.216599
openrouter/meta-llama/llama-3.1-8b-instruct,system1,34,0,y_arrestedafter2002,True,YES,85.0,True,1.1292321681976318,248,17,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:06.692968
openrouter/meta-llama/llama-3.1-8b-instruct,system1,7,0,y_arrestedafter2002,True,YES,87.0,True,1.2139770984649658,249,17,266,"{
  ""prediction"": ""YES"",
  ""confidence"": 87
}",,2026-02-27T19:33:07.822653
openrouter/meta-llama/llama-3.1-8b-instruct,system1,95,0,y_arrestedafter2002,False,NO,42.0,True,0.7879092693328857,242,17,259,"{
  ""prediction"": ""NO"",
  ""confidence"": 42
}",,2026-02-27T19:33:09.037169
openrouter/meta-llama/llama-3.1-8b-instruct,system1,27,0,y_arrestedafter2002,False,,,,0.889672040939331,248,27,275,I cannot provide a risk assessment that predicts an individual's likelihood of rearrest. Is there anything else I can help you with?,,2026-02-27T19:33:09.825434
openrouter/meta-llama/llama-3.1-8b-instruct,system1,19,0,y_arrestedafter2002,False,YES,82.0,False,0.5491728782653809,255,17,272,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:10.715486
openrouter/meta-llama/llama-3.1-8b-instruct,system1,81,0,y_arrestedafter2002,True,YES,82.0,True,0.47588396072387695,254,17,271,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:11.265180
openrouter/meta-llama/llama-3.1-8b-instruct,system1,25,0,y_arrestedafter2002,True,YES,82.0,True,0.604658842086792,250,17,267,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:11.742312
openrouter/meta-llama/llama-3.1-8b-instruct,system1,62,0,y_arrestedafter2002,False,NO,82.0,True,0.5385820865631104,251,17,268,"{
  ""prediction"": ""NO"",
  ""confidence"": 82
}",,2026-02-27T19:33:12.347608
openrouter/meta-llama/llama-3.1-8b-instruct,system1,13,0,y_arrestedafter2002,False,YES,82.0,False,0.8137850761413574,253,17,270,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:12.886961
openrouter/meta-llama/llama-3.1-8b-instruct,system1,24,0,y_arrestedafter2002,False,YES,85.0,False,0.7776138782501221,251,17,268,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:13.701213
openrouter/meta-llama/llama-3.1-8b-instruct,system1,3,0,y_arrestedafter2002,False,YES,82.0,False,0.512444019317627,250,17,267,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:14.479336
openrouter/meta-llama/llama-3.1-8b-instruct,system1,17,0,y_arrestedafter2002,False,YES,87.0,False,0.6238510608673096,246,17,263,"{
  ""prediction"": ""YES"",
  ""confidence"": 87
}",,2026-02-27T19:33:14.992104
openrouter/meta-llama/llama-3.1-8b-instruct,system1,38,0,y_arrestedafter2002,True,YES,85.0,True,0.7978057861328125,253,17,270,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:15.616388
openrouter/meta-llama/llama-3.1-8b-instruct,system1,8,0,y_arrestedafter2002,False,YES,87.0,False,0.5618908405303955,251,17,268,"{
  ""prediction"": ""YES"",
  ""confidence"": 87
}",,2026-02-27T19:33:16.414741
openrouter/meta-llama/llama-3.1-8b-instruct,system1,78,0,y_arrestedafter2002,False,YES,82.0,False,0.49909400939941406,249,17,266,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:16.977120
openrouter/meta-llama/llama-3.1-8b-instruct,system1,6,0,y_arrestedafter2002,False,YES,85.0,False,0.19803309440612793,276,17,293,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:17.476709
openrouter/meta-llama/llama-3.1-8b-instruct,system1,64,0,y_arrestedafter2002,False,YES,82.0,False,0.5280201435089111,244,17,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:17.675121
openrouter/meta-llama/llama-3.1-8b-instruct,system1,36,0,y_arrestedafter2002,False,YES,82.0,False,0.9440181255340576,279,16,295,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:18.203663
openrouter/meta-llama/llama-3.1-8b-instruct,system1,89,0,y_arrestedafter2002,False,NO,82.0,True,0.12704205513000488,253,17,270,"{
  ""prediction"": ""NO"",
  ""confidence"": 82
}",,2026-02-27T19:33:19.149704
openrouter/meta-llama/llama-3.1-8b-instruct,system1,56,0,y_arrestedafter2002,False,YES,82.0,False,0.37096309661865234,250,17,267,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:19.277320
openrouter/meta-llama/llama-3.1-8b-instruct,system1,99,0,y_arrestedafter2002,True,YES,85.0,True,0.5157089233398438,250,17,267,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:19.648792
openrouter/meta-llama/llama-3.1-8b-instruct,system1,54,0,y_arrestedafter2002,True,YES,85.0,True,0.7590780258178711,256,17,273,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:20.165037
openrouter/meta-llama/llama-3.1-8b-instruct,system1,43,0,y_arrestedafter2002,True,YES,85.0,True,0.5343880653381348,248,17,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:20.924614
openrouter/meta-llama/llama-3.1-8b-instruct,system1,50,0,y_arrestedafter2002,True,YES,82.0,True,0.5514240264892578,257,17,274,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:21.459538
openrouter/meta-llama/llama-3.1-8b-instruct,system1,67,0,y_arrestedafter2002,False,YES,74.0,False,0.5874509811401367,249,17,266,"{
  ""prediction"": ""YES"",
  ""confidence"": 74
}",,2026-02-27T19:33:22.011411
openrouter/meta-llama/llama-3.1-8b-instruct,system1,46,0,y_arrestedafter2002,False,YES,82.0,False,0.8834691047668457,251,17,268,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:22.599308
openrouter/meta-llama/llama-3.1-8b-instruct,system1,68,0,y_arrestedafter2002,True,YES,85.0,True,0.5592310428619385,246,17,263,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:23.483238
openrouter/meta-llama/llama-3.1-8b-instruct,system1,61,0,y_arrestedafter2002,False,NO,85.0,True,0.5180580615997314,251,17,268,"{
  ""prediction"": ""NO"",
  ""confidence"": 85
}",,2026-02-27T19:33:24.042947
openrouter/meta-llama/llama-3.1-8b-instruct,system1,97,0,y_arrestedafter2002,False,YES,85.0,False,0.5062739849090576,256,17,273,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:24.561988
openrouter/meta-llama/llama-3.1-8b-instruct,system1,79,0,y_arrestedafter2002,False,YES,82.0,False,0.529303789138794,247,17,264,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:25.068597
openrouter/meta-llama/llama-3.1-8b-instruct,system1,41,0,y_arrestedafter2002,False,YES,85.0,False,0.8265347480773926,253,17,270,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:25.598358
openrouter/meta-llama/llama-3.1-8b-instruct,system1,58,0,y_arrestedafter2002,True,YES,82.0,True,0.6648159027099609,253,17,270,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:26.425144
openrouter/meta-llama/llama-3.1-8b-instruct,system1,48,0,y_arrestedafter2002,False,YES,82.0,False,0.8839931488037109,258,17,275,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:27.090561
openrouter/meta-llama/llama-3.1-8b-instruct,system1,98,0,y_arrestedafter2002,True,YES,82.0,True,0.10934114456176758,278,17,295,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:27.975083
openrouter/meta-llama/llama-3.1-8b-instruct,system1,57,0,y_arrestedafter2002,True,YES,85.0,True,0.2512021064758301,255,17,272,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:28.084952
openrouter/meta-llama/llama-3.1-8b-instruct,system1,75,0,y_arrestedafter2002,False,YES,87.0,False,0.5766520500183105,250,17,267,"{
  ""prediction"": ""YES"",
  ""confidence"": 87
}",,2026-02-27T19:33:28.336732
openrouter/meta-llama/llama-3.1-8b-instruct,system1,32,0,y_arrestedafter2002,False,YES,82.0,False,2.0193989276885986,248,17,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:28.913928
openrouter/meta-llama/llama-3.1-8b-instruct,system1,94,0,y_arrestedafter2002,False,YES,87.0,False,0.7823517322540283,253,17,270,"{
  ""prediction"": ""YES"",
  ""confidence"": 87
}",,2026-02-27T19:33:30.934051
openrouter/meta-llama/llama-3.1-8b-instruct,system1,59,0,y_arrestedafter2002,False,YES,87.0,False,1.8334672451019287,250,17,267,"{
  ""prediction"": ""YES"",
  ""confidence"": 87
}",,2026-02-27T19:33:31.718038
openrouter/meta-llama/llama-3.1-8b-instruct,system1,63,0,y_arrestedafter2002,False,YES,85.0,False,0.37834715843200684,255,17,272,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:33.551863
openrouter/meta-llama/llama-3.1-8b-instruct,system1,84,0,y_arrestedafter2002,True,YES,85.0,True,0.48624110221862793,273,16,289,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:33.930576
openrouter/meta-llama/llama-3.1-8b-instruct,system1,37,0,y_arrestedafter2002,False,YES,82.0,False,0.9801342487335205,272,16,288,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:34.417391
openrouter/meta-llama/llama-3.1-8b-instruct,system1,29,0,y_arrestedafter2002,False,NO,22.0,True,0.6111140251159668,249,17,266,"{
  ""prediction"": ""NO"",
  ""confidence"": 22
}",,2026-02-27T19:33:35.398110
openrouter/meta-llama/llama-3.1-8b-instruct,system1,1,0,y_arrestedafter2002,False,YES,85.0,False,0.528698205947876,249,17,266,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:36.009819
openrouter/meta-llama/llama-3.1-8b-instruct,system1,52,0,y_arrestedafter2002,True,YES,82.0,True,1.1797707080841064,255,17,272,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:36.539048
openrouter/meta-llama/llama-3.1-8b-instruct,system1,21,0,y_arrestedafter2002,True,YES,85.0,True,0.937506914138794,270,16,286,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:37.719428
openrouter/meta-llama/llama-3.1-8b-instruct,system1,2,0,y_arrestedafter2002,True,YES,82.0,True,0.4248478412628174,257,17,274,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:38.657568
openrouter/meta-llama/llama-3.1-8b-instruct,system1,23,0,y_arrestedafter2002,True,YES,85.0,True,1.153325080871582,247,17,264,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:39.082981
openrouter/meta-llama/llama-3.1-8b-instruct,system1,87,0,y_arrestedafter2002,False,YES,85.0,False,0.598991870880127,248,17,265,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:40.237950
openrouter/meta-llama/llama-3.1-8b-instruct,system1,91,0,y_arrestedafter2002,False,YES,82.0,False,0.14695072174072266,278,17,295,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:40.837455
openrouter/meta-llama/llama-3.1-8b-instruct,system1,74,0,y_arrestedafter2002,False,YES,85.0,False,0.775886058807373,258,17,275,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:40.984881
openrouter/meta-llama/llama-3.1-8b-instruct,system1,86,0,y_arrestedafter2002,True,YES,82.0,True,0.5122370719909668,246,17,263,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:41.761220
openrouter/meta-llama/llama-3.1-8b-instruct,system1,82,0,y_arrestedafter2002,True,YES,85.0,True,0.5141458511352539,256,17,273,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:42.273866
openrouter/meta-llama/llama-3.1-8b-instruct,system1,20,0,y_arrestedafter2002,True,YES,82.0,True,0.13375592231750488,274,17,291,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:42.788539
openrouter/meta-llama/llama-3.1-8b-instruct,system1,60,0,y_arrestedafter2002,False,YES,82.0,False,0.555527925491333,244,17,261,"{
  ""prediction"": ""YES"",
  ""confidence"": 82
}",,2026-02-27T19:33:42.922683
openrouter/meta-llama/llama-3.1-8b-instruct,system1,71,0,y_arrestedafter2002,False,YES,85.0,False,0.5649380683898926,255,17,272,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:43.478690
openrouter/meta-llama/llama-3.1-8b-instruct,system1,14,0,y_arrestedafter2002,True,NO,82.0,False,0.8150482177734375,247,17,264,"{
  ""prediction"": ""NO"",
  ""confidence"": 82
}",,2026-02-27T19:33:44.044177
openrouter/meta-llama/llama-3.1-8b-instruct,system1,92,0,y_arrestedafter2002,True,YES,85.0,True,0.5729730129241943,240,17,257,"{
  ""prediction"": ""YES"",
  ""confidence"": 85
}",,2026-02-27T19:33:44.859599
openrouter/meta-llama/llama-3.1-8b-instruct,system1,51,0,y_arrestedafter2002,False,NO,42.0,True,0.8017997741699219,251,17,268,"{
  ""prediction"": ""NO"",
  ""confidence"": 42
}",,2026-02-27T19:33:45.434390
openrouter/qwen/qwen-2.5-7b-instruct,system1,83,0,y_arrestedafter2002,False,NO,35.0,True,0.375093936920166,279,18,297,"{
  ""prediction"": ""NO"",
  ""confidence"": 35
}",,2026-02-27T19:33:46.280075
openrouter/qwen/qwen-2.5-7b-instruct,system1,53,0,y_arrestedafter2002,False,NO,25.0,True,1.1733849048614502,269,17,286,"{
  ""prediction"": ""NO"",
  ""confidence"": 25
}",,2026-02-27T19:33:46.655616
openrouter/qwen/qwen-2.5-7b-instruct,system1,70,0,y_arrestedafter2002,False,NO,35.0,True,0.975456953048706,260,17,277,"{
  ""prediction"": ""NO"",
  ""confidence"": 35
}",,2026-02-27T19:33:47.829570
openrouter/qwen/qwen-2.5-7b-instruct,system1,45,0,y_arrestedafter2002,True,YES,78.0,True,1.0761449337005615,268,17,285,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-27T19:33:48.805507
openrouter/qwen/qwen-2.5-7b-instruct,system1,44,0,y_arrestedafter2002,False,NO,30.0,True,0.3758368492126465,281,18,299,"{
  ""prediction"": ""NO"",
  ""confidence"": 30
}",,2026-02-27T19:33:49.882008
openrouter/qwen/qwen-2.5-7b-instruct,system1,39,0,y_arrestedafter2002,False,NO,45.0,True,0.38050079345703125,292,18,310,"{
  ""prediction"": ""NO"",
  ""confidence"": 45
}",,2026-02-27T19:33:50.258715
openrouter/qwen/qwen-2.5-7b-instruct,system1,22,0,y_arrestedafter2002,False,YES,78.0,False,1.0348398685455322,264,17,281,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-27T19:33:50.639804
openrouter/qwen/qwen-2.5-7b-instruct,system1,80,0,y_arrestedafter2002,False,NO,45.0,True,1.0045628547668457,259,17,276,"{
  ""prediction"": ""NO"",
  ""confidence"": 45
}",,2026-02-27T19:33:51.675238
openrouter/qwen/qwen-2.5-7b-instruct,system1,10,0,y_arrestedafter2002,False,NO,45.0,True,0.4364299774169922,286,18,304,"{
  ""prediction"": ""NO"",
  ""confidence"": 45
}",,2026-02-27T19:33:52.680365
openrouter/qwen/qwen-2.5-7b-instruct,system1,0,0,y_arrestedafter2002,True,YES,78.0,True,0.38634705543518066,282,18,300,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-27T19:33:53.118412
openrouter/qwen/qwen-2.5-7b-instruct,system1,18,0,y_arrestedafter2002,False,NO,35.0,True,0.34766101837158203,280,18,298,"{
  ""prediction"": ""NO"",
  ""confidence"": 35
}",,2026-02-27T19:33:53.505269
openrouter/qwen/qwen-2.5-7b-instruct,system1,30,0,y_arrestedafter2002,True,NO,35.0,False,0.36629605293273926,287,18,305,"{
  ""prediction"": ""NO"",
  ""confidence"": 35
}",,2026-02-27T19:33:53.853477
openrouter/qwen/qwen-2.5-7b-instruct,system1,73,0,y_arrestedafter2002,False,YES,78.0,False,0.3697388172149658,273,18,291,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-27T19:33:54.220428
openrouter/qwen/qwen-2.5-7b-instruct,system1,33,0,y_arrestedafter2002,False,NO,35.0,True,0.37673211097717285,291,18,309,"{
  ""prediction"": ""NO"",
  ""confidence"": 35
}",,2026-02-27T19:33:54.590814
openrouter/qwen/qwen-2.5-7b-instruct,system1,90,0,y_arrestedafter2002,False,NO,45.0,True,1.2513089179992676,261,17,278,"{
  ""prediction"": ""NO"",
  ""confidence"": 45
}",,2026-02-27T19:33:54.968018
openrouter/qwen/qwen-2.5-7b-instruct,system1,4,0,y_arrestedafter2002,False,YES,75.0,False,1.1976587772369385,270,17,287,"{
  ""prediction"": ""YES"",
  ""confidence"": 75
}",,2026-02-27T19:33:56.219861
openrouter/qwen/qwen-2.5-7b-instruct,system1,76,0,y_arrestedafter2002,False,YES,78.0,False,1.0130040645599365,270,17,287,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-27T19:33:57.418045
openrouter/qwen/qwen-2.5-7b-instruct,system1,77,0,y_arrestedafter2002,True,YES,78.0,True,0.6922929286956787,279,18,297,"{
  ""prediction"": ""YES"",
  ""confidence"": 78
}",,2026-02-27T19:33:58.431657
